9,16598,4,3,11,3,2,10,36859,1546,29493,6,16,LightenPan,206402,18.6秒,3,376,2,1587,15065,1,6989,232
15,13796,9,2,10,2,1,10,18531,0,3341,3,8,以毒攻毒,126564,35.5秒,0,580,1,1029,24632,1,14609,169
0,14392,8,2,11,2,1,10,31148,0,29068,5,16,Exclusive丶jade,110609,16.6秒,1,1204,0,523,29968,1,876,159
0,10771,4,0,1,1,1,29,9822,0,1980,0,25,神圣小牛,26300,101.8秒,6,0,0,2649,26547,1,7841,48
105,12593,7,0,5,1,4,7,25000,0,20655,0,14,CrazeIII,184087,82.9秒,1,3043,0,16821,42019,0,1301,41
7,13093,7,0,11,1,2,11,24166,0,529,4,5,Kis灬伽罗楼,138831,6.3秒,1,906,0,1488,21067,0,22731,212
9,9995,9,0,5,1,2,11,14857,0,511,2,5,MajestyNoble晴天,88041,51秒,1,126,0,448,30136,0,14220,121
18,11279,5,0,7,1,2,5,19725,579,17466,2,6,恋歆丶为你守候,134945,28.7秒,0,156,0,2628,24299,0,2103,155
0,8568,10,0,2,1,0,34,15945,0,1469,0,12,Hldred灬NO1,39034,18.8秒,6,1044,0,7289,29234,0,13431,54
62,12830,2,1,9,2,11,10,20313,853,18817,8,6,只为召唤爱情傀儡,182164,65.7秒,1,192,1,3190,26444,1,1304,94
0,9490,7,3,6,1,0,11,13264,0,9287,2,3,陈金信,53528,11.5秒,0,618,0,1705,26995,1,3359,91
0,11226,8,0,3,1,0,24,16303,0,2051,0,17,LightenPan,60063,15.1秒,2,0,0,614,17966,1,14251,64
6,12144,7,1,10,2,0,8,20316,0,5205,4,10,你爹地再次,82340,52.8秒,3,1204,0,746,24032,1,13905,107
7,13117,8,2,9,1,3,11,26745,809,19711,2,13,放飞白云,104097,23.9秒,3,302,1,3013,22621,1,6731,129
11,11437,9,0,9,1,1,9,20429,0,19769,4,8,周小迪,110906,70.7秒,1,660,0,3179,22973,0,0,155
6,11826,2,1,5,1,0,9,29285,0,1745,4,13,Akuma丶Mask,116105,68.6秒,0,1062,0,4625,23064,0,26477,176
19,12553,8,2,10,3,1,8,21506,674,15811,5,6,Avicky,138991,44.5秒,1,752,0,1625,24918,0,4942,136
0,9279,12,0,2,1,0,26,5111,0,2655,0,12,Sa丶Mat,22356,20.8秒,5,0,0,5389,28827,0,2456,45
54,8977,6,0,5,1,2,18,7571,0,6235,4,8,狼人貘邪,77229,67.6秒,2,260,0,1713,21606,0,1075,28
9,15375,3,3,14,3,6,4,24582,923,22912,6,9,上帝请求我哥丶,190760,28.7秒,0,322,0,1371,12390,1,1347,234
50,11434,8,0,6,1,14,16,11282,0,8089,2,13,丶丨帅得想毁容灬,123469,69.1秒,0,308,0,1735,26679,1,2885,55
12,12620,6,1,7,1,2,4,24271,0,1962,2,22,一花界世一,82266,15.1秒,0,1446,0,1121,23255,1,20862,98
0,13981,6,2,14,3,3,4,29637,0,28443,5,8,专杀坑壁,123722,14.6秒,0,1088,0,0,24097,1,106,191
0,10347,5,0,6,1,0,19,11310,0,2886,2,20,落夏的小三,19948,7.9秒,3,0,1,646,16759,1,8424,4
6,10021,11,1,8,2,1,5,17777,563,8058,3,10,艹尼玛的杀生,74919,124.6秒,0,1103,0,4405,30217,0,8615,88
9,11940,7,0,8,2,0,7,17852,818,17383,3,6,我叫董小贤,112565,33.8秒,0,323,0,2809,22263,0,145,187
65,9751,10,0,7,1,4,13,12917,0,6702,2,6,LightenPan,121700,70.1秒,0,984,0,12080,29081,0,5231,44
5,10492,8,1,4,1,0,8,20483,0,1293,2,12,WONGCHEOKYIN,98127,10.2秒,0,186,0,634,19284,0,19004,132
0,7065,11,0,1,1,0,18,7857,0,2207,0,10,宿命终焉,12901,13.9秒,3,0,0,6233,20653,0,5649,16
9,13056,6,1,4,2,2,8,19458,859,16057,3,9,LightenPan,157676,6秒,0,170,0,1398,15031,1,3231,177
45,15639,4,2,15,2,4,9,21479,863,15995,6,10,黄金国度三国杀,161466,82.4秒,0,880,1,8657,24637,1,4603,103
0,9233,3,0,1,1,0,25,6905,0,2567,0,16,Asia丶萌比女王,22393,89.3秒,0,0,0,3091,20106,1,4337,23
4,13008,1,2,9,1,0,12,18465,0,2658,8,15,Vtoler丨郁金香,100156,21秒,0,72,0,440,7977,1,15735,124
21,12567,5,3,9,2,1,10,17501,853,15784,3,3,四海结义,122814,9.3秒,0,976,0,880,20764,1,741,147
5,8180,10,0,2,1,1,7,8822,497,8172,0,5,农夫彡拳有点猛,69481,59.5秒,0,650,0,0,17366,0,0,93
77,11240,8,1,3,1,7,15,7418,813,6224,0,1,左道凉,193428,32.6秒,0,702,1,4609,25073,0,492,106
17,10605,7,0,6,1,1,7,13298,608,8473,2,8,NighTmare丨Sad,90921,11.7秒,1,430,0,2041,21981,0,4394,121
12,11771,5,0,6,2,4,8,14976,0,12225,4,4,岁月之星,135068,11.8秒,1,956,0,1767,24077,0,1794,216
7,8319,8,0,2,1,1,11,11570,0,1112,0,8,慵懒的偏执,36335,2秒,1,0,0,4398,19634,0,10458,28
4,8179,1,0,7,2,2,10,12004,0,957,7,6,Eternal丶FYJ,64420,6.4秒,1,402,0,138,5889,1,10644,101
3,9439,1,6,8,3,2,6,10773,515,8682,6,1,国民女神Queen丶,92408,18秒,0,164,1,1261,5497,1,1927,147
30,7979,0,0,1,1,14,4,7101,0,6097,0,13,萧丶逐流,73301,31.5秒,1,563,0,1700,8711,1,440,27
0,8354,1,1,7,2,0,4,9908,0,5770,6,0,哀伤反光,70529,64秒,0,0,0,1286,10103,1,4137,130
0,6338,0,0,1,1,1,23,4159,0,2460,0,11,纯情加菲猫,12127,9.4秒,3,0,0,2133,6095,1,1699,9
0,4975,6,0,1,1,0,3,5409,0,5016,0,0,Lucky丿小宝,41818,0秒,0,0,0,1043,10425,0,392,101
3,4028,7,0,0,0,0,5,6987,0,106,0,0,杨灬伊林,38140,23.5秒,1,0,0,3156,13985,0,6881,70
0,3433,4,0,0,0,0,7,2440,0,888,0,1,回忆past终难忘,4206,2.4秒,0,0,0,733,8670,0,1552,3
0,4306,3,0,1,1,0,2,2324,0,1393,0,0,浅黄色菊花,20639,1秒,0,525,0,1446,8086,0,406,75
44,4441,4,0,0,0,3,8,812,0,387,0,0,LightenPan,59625,20.9秒,0,44,0,0,13974,0,380,36
3,11086,7,4,4,1,1,3,17242,813,15531,2,12,Ray丨poisoning灬,112357,17.6秒,0,144,0,1546,14074,1,1566,174
0,8310,5,1,3,1,0,22,10211,0,1993,3,12,Hobbsxlulu,34281,41.8秒,0,0,0,2633,20588,1,8217,39
1,10575,3,0,4,1,1,6,19632,0,3248,3,19,LightenPan,76778,65.7秒,0,0,0,6144,21260,1,16383,104
10,14318,3,4,14,3,5,6,22840,618,20457,5,3,愤怒的大西瓜丶,155451,40.9秒,0,1076,1,103,15718,1,1306,191
33,11314,6,0,7,2,5,22,13963,0,11355,3,16,Ace走颐岑,79063,57.4秒,2,823,1,1605,19367,1,1784,35
54,8283,6,0,4,1,2,1,12407,0,10091,2,8,ImoutoKon,85829,53.1秒,0,1347,0,1133,20734,0,969,25
3,9986,6,1,8,2,0,3,21217,683,17816,4,9,LV新手pQ,81246,6.6秒,0,120,0,2175,19070,0,3280,137
13,5520,8,0,2,1,0,4,6050,240,4437,0,0,摩羯座丶Ax,36960,3.1秒,0,426,0,207,12511,0,1186,59
11,10214,7,1,8,2,6,6,19961,422,16972,3,0,黑夜剑士,121005,13.5秒,0,1206,0,7771,30708,0,1783,167
2,6435,6,0,2,1,1,22,7670,0,1633,0,9,习惯叻36,25166,9.5秒,0,48,0,1540,18107,0,5989,28
0,7539,2,0,0,0,0,16,6706,0,1436,0,22,一剑翻江,18588,35.6秒,1,496,0,2279,13689,1,4774,30
52,8747,1,0,2,1,11,8,7686,0,5369,2,16,浮冢丶,87779,62秒,4,0,1,1583,12396,1,2317,29
1,10944,5,4,6,1,3,9,14992,0,13852,3,17,Oupsss丶LYK,92644,8.9秒,1,394,0,847,19631,1,745,148
5,12821,3,1,17,3,3,3,25927,818,22960,10,6,Mayday灬柒拾柒,101154,31.8秒,0,1118,0,1648,12919,1,1849,140
16,10170,5,0,8,2,1,9,15271,0,864,4,10,nananong,85885,25.7秒,0,0,0,640,11925,1,14407,128
2,5803,8,0,1,1,0,15,6992,0,804,0,5,Mondy灬一锺美好,20736,32.9秒,1,112,0,576,16094,0,6076,12
6,6933,5,2,1,1,0,10,15499,309,13279,0,4,LightenPan,65829,4.2秒,0,0,0,1379,13044,0,2219,104
51,7705,6,0,4,1,4,9,6304,553,5446,2,4,Moco丶离城梦,82707,28.4秒,0,667,0,1822,16723,0,190,26
0,6952,8,1,1,1,0,4,8545,0,5287,0,7,武哥在此,54488,1.9秒,1,702,0,1566,24550,0,2555,89
0,8542,7,0,9,2,1,5,15102,0,644,4,2,Cc丶Jazz,44028,0秒,2,574,0,423,15882,0,13884,74
9,8513,3,0,7,1,0,5,11645,0,9364,4,5,MVP丨Holmes,60902,10.5秒,1,468,0,543,10067,1,1812,99
0,8289,1,3,3,1,0,5,7238,0,622,3,4,我是干爹,69042,7.1秒,2,160,0,305,8918,1,6456,153
0,6417,2,1,3,1,0,11,7311,0,1462,2,6,LightenPan,19069,8.9秒,0,0,0,6395,10154,1,5848,11
0,9148,0,2,6,1,0,8,11573,490,11573,6,5,katesky,96912,0秒,0,0,1,1224,7769,1,0,157
46,7405,1,1,4,1,7,8,4356,654,4010,3,2,Heart丶千琴,81082,39秒,0,346,0,2216,9274,1,0,47
